id,datetime,tempmax,tempmin,temp,humidity,windspeed,pressure,visibility,conditions,year,decade,,,,,,,,
13659,5/25/2010,113.1,86,98.7,33.29,11.4,993.9,1.4,Clear,2010,2010s,,,,,,,,
13660,5/26/2010,113.1,86.6,100.2,20.7,15.5,992.9,1.5,Clear,2010,2010s,,,,,,,,
13661,5/27/2010,109.7,89.1,99.5,33.76,13.5,993.7,1.4,Clear,2010,2010s,,,,,,,,
13662,5/28/2010,98.8,84.2,92.3,44.38,21.3,997.9,1.3,Partially cloudy,2010,2010s,,,,,,,,
13663,5/29/2010,104.3,82.4,89.4,54.32,17.7,999.9,1.5,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13664,5/30/2010,101.5,80.6,91.2,39.67,11.4,1000.7,1.7,Partially cloudy,2010,2010s,,,,,,,,
13665,5/31/2010,107.7,80,96.3,22.7,12.2,999.6,1.7,Clear,2010,2010s,,,,,,,,
13666,6/1/2010,109.6,84.8,98.7,21.38,17.8,999.9,1.3,Clear,2010,2010s,,,,,,,,
13667,6/2/2010,108,93.2,101.2,22.08,16.7,1001.2,1.1,Clear,2010,2010s,,,,,,,,
13668,6/3/2010,104.2,85.7,96.6,32.71,17.5,1002.1,1,Partially cloudy,2010,2010s,,,,,,,,
13669,6/4/2010,101.1,80.6,91.8,44.03,17.2,1002.1,1.4,Partially cloudy,2010,2010s,,,,,,,,
13670,6/5/2010,97.6,79.4,88.7,45.09,15.8,1001,1,Partially cloudy,2010,2010s,,,,,,,,
13671,6/6/2010,99.7,80.6,89.3,40.7,24.1,999.9,1.1,Partially cloudy,2010,2010s,,,,,,,,
13672,6/7/2010,88.3,78.9,83.4,50.14,15,999.8,1.3,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13673,6/8/2010,81.4,71.5,77.3,75.28,13,1001.8,1.3,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13674,6/9/2010,96.9,73.3,85.9,55.76,15.7,1002.2,1.5,Clear,2010,2010s,,,,,,,,
13675,6/10/2010,102.3,79.8,91.7,36.62,14.8,1002.3,1.7,Clear,2010,2010s,,,,,,,,
13676,6/11/2010,105.8,82.3,95.5,32.23,13.9,1000.5,1.6,Clear,2010,2010s,,,,,,,,
13677,6/12/2010,107.6,85.5,97.9,31.59,10.2,998.7,1.5,Partially cloudy,2010,2010s,,,,,,,,
13678,6/13/2010,108.3,84.3,93.5,36.26,17.2,998.7,1.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13679,6/14/2010,100.7,79.8,89.9,46.42,13.5,999.5,1.6,Partially cloudy,2010,2010s,,,,,,,,
13680,6/15/2010,103.8,83.1,93.8,36.13,12.5,998.6,1.8,Partially cloudy,2010,2010s,,,,,,,,
13681,6/16/2010,100.9,84.2,93,36.18,8.5,999.1,1.9,Partially cloudy,2010,2010s,,,,,,,,
13682,6/17/2010,104.1,84.2,94.9,33.39,10.3,998.6,2,Partially cloudy,2010,2010s,,,,,,,,
13683,6/18/2010,107.6,85.5,97.5,30.69,10.3,999.4,1.9,Clear,2010,2010s,,,,,,,,
13684,6/19/2010,109.5,83.6,98.2,32.61,9.2,998.7,1.8,Clear,2010,2010s,,,,,,,,
13685,6/20/2010,113.1,87.9,102,29.04,11.4,997.5,2,Partially cloudy,2010,2010s,,,,,,,,
13686,6/21/2010,111.3,89.1,100.2,43.24,12.8,996,1.9,Clear,2010,2010s,,,,,,,,
13687,6/22/2010,111.3,92,101.6,33.86,17,995.3,1.3,Clear,2010,2010s,,,,,,,,
13688,6/23/2010,109.6,93.2,100.5,31.97,15.4,995.5,1.3,Clear,2010,2010s,,,,,,,,
13689,6/24/2010,105.9,86.1,94.2,47.99,11.4,995.6,1.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13690,6/25/2010,96.1,79.8,88.5,55.46,11.4,997.4,1.5,Partially cloudy,2010,2010s,,,,,,,,
13691,6/26/2010,105.5,84.3,95,45.78,11.4,996.7,1.6,Clear,2010,2010s,,,,,,,,
13692,6/27/2010,104.1,81.8,95.5,46.56,13.9,996,1.6,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13693,6/28/2010,102.6,84.7,94,46.84,12.8,996.4,1.5,Partially cloudy,2010,2010s,,,,,,,,
13694,6/29/2010,105.9,86.1,94.4,50.37,11.4,996.1,1.4,Partially cloudy,2010,2010s,,,,,,,,
13695,6/30/2010,105.9,89.4,96.7,47.58,14,995.6,1.3,Partially cloudy,2010,2010s,,,,,,,,
13696,7/1/2010,99.6,80.7,90,60.69,21.1,997.6,1.5,Partially cloudy,2010,2010s,,,,,,,,
13697,7/2/2010,102.3,82.5,92,58.23,10.3,998.8,1.5,Partially cloudy,2010,2010s,,,,,,,,
13698,7/3/2010,100.4,87.8,92.4,59.45,16.1,999.6,1.6,Partially cloudy,2010,2010s,,,,,,,,
13699,7/4/2010,91.5,77.1,85.1,82.43,13.9,1001.2,1.4,"Rain, Overcast",2010,2010s,,,,,,,,
13700,7/5/2010,86.1,78.9,80.9,91.36,16.1,1001.6,1.3,"Rain, Overcast",2010,2010s,,,,,,,,
13701,7/6/2010,87.9,80.5,83.4,88.51,13.9,1001.4,1.3,"Rain, Overcast",2010,2010s,,,,,,,,
13702,7/7/2010,97.1,78.7,85.9,82.5,16,1003.2,1.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13703,7/8/2010,96.5,81.6,88.1,77.64,11.4,1003.4,1.3,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13704,7/9/2010,98.7,84.3,91.6,71.11,10.3,1000.3,1.5,Partially cloudy,2010,2010s,,,,,,,,
13705,7/10/2010,100.6,84.1,91.8,66.48,13.9,998.7,2,Partially cloudy,2010,2010s,,,,,,,,
13706,7/11/2010,96.9,86,91,67.55,11.1,997.5,1.8,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13707,7/12/2010,96.9,75.3,88.5,70.17,9.2,998.1,1.6,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13708,7/13/2010,93.3,76.8,86,71.75,9.2,1000.5,1.6,Partially cloudy,2010,2010s,,,,,,,,
13709,7/14/2010,97.3,85,90.8,65.93,10.3,1001,1.5,Partially cloudy,2010,2010s,,,,,,,,
13710,7/15/2010,95.4,80.7,89.8,71.64,17.2,1000.4,1.2,Partially cloudy,2010,2010s,,,,,,,,
13711,7/16/2010,98.1,83.4,89.9,69.59,13.9,999.4,1.9,Partially cloudy,2010,2010s,,,,,,,,
13712,7/17/2010,96.8,84.3,88.4,80.79,13.9,999.9,1.4,Partially cloudy,2010,2010s,,,,,,,,
13713,7/18/2010,98.7,84.2,89.7,76.03,10.3,997.9,1.2,Partially cloudy,2010,2010s,,,,,,,,
13714,7/19/2010,92.4,82.5,87,79.49,13.9,996.8,1.5,Overcast,2010,2010s,,,,,,,,
13715,7/20/2010,86.1,77.1,81.3,92.23,11.4,998.7,1.4,"Rain, Overcast",2010,2010s,,,,,,,,
13716,7/21/2010,90.4,78.9,84.7,83.58,9.2,998.4,1.6,Partially cloudy,2010,2010s,,,,,,,,
13717,7/22/2010,91.2,78.9,84.7,80.13,11.4,999.9,1.8,Partially cloudy,2010,2010s,,,,,,,,
13718,7/23/2010,93.6,80.7,87.5,75.37,7.6,997.8,1.5,Partially cloudy,2010,2010s,,,,,,,,
13719,7/24/2010,95.7,84.3,89.6,74.58,6.9,995.5,1.2,Partially cloudy,2010,2010s,,,,,,,,
13720,7/25/2010,93.3,82.5,87,80.15,11.4,995.1,1.9,Partially cloudy,2010,2010s,,,,,,,,
13721,7/26/2010,95.6,84.3,90,69.46,16.1,995.9,2.7,Partially cloudy,2010,2010s,,,,,,,,
13722,7/27/2010,87.8,80.1,82.9,86.53,19.5,999.9,2.4,"Rain, Overcast",2010,2010s,,,,,,,,
13723,7/28/2010,92.9,80.6,85.4,80.2,13.9,1000.8,2.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13724,7/29/2010,95,82.4,86.7,81.46,9.2,999.3,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13725,7/30/2010,89.7,82.3,85,88.2,9.2,999.7,1.3,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13726,7/31/2010,84.3,75.2,79.8,95.56,8.1,1001.2,1.2,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13727,8/1/2010,88.4,78.8,80.9,93.09,8.1,1001.2,1.5,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13728,8/2/2010,91.5,78.3,84.5,83.08,16.1,999.7,2,Partially cloudy,2010,2010s,,,,,,,,
13729,8/3/2010,91.5,80.6,84.6,82.67,15,998.3,2.2,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13730,8/4/2010,89.1,80.6,84.3,85.14,16.7,997.5,2,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13731,8/5/2010,85.5,82.3,83.1,89.15,13.4,1001.7,1.8,Partially cloudy,2010,2010s,,,,,,,,
13732,8/6/2010,96.8,80.6,87.9,77.05,11.4,1003.2,2,Partially cloudy,2010,2010s,,,,,,,,
13733,8/7/2010,93.4,84,88.3,73.97,15.5,1002.3,2.2,Partially cloudy,2010,2010s,,,,,,,,
13734,8/8/2010,96.3,82.5,89.4,71.47,12.8,1000.5,2.1,Partially cloudy,2010,2010s,,,,,,,,
13735,8/9/2010,97.4,83.4,89.5,70.67,11.4,1000.1,2.1,Partially cloudy,2010,2010s,,,,,,,,
13736,8/10/2010,96.5,81.2,88.1,77.26,8.5,1000.5,1.5,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13737,8/11/2010,95.8,77.1,83.7,85.34,13.9,1001.9,1.9,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13738,8/12/2010,89.9,78.8,83.3,86.07,6.9,1003.1,1.6,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13739,8/13/2010,94.7,80.5,85.9,83.12,9.9,1001.8,1.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13740,8/14/2010,89.1,78.8,82.4,90.96,9.5,1001.5,1.6,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13741,8/15/2010,93.4,80.5,84.7,86.75,13.9,1002.5,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13742,8/16/2010,90,80.6,84,88.37,7.8,1003.2,1.6,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13743,8/17/2010,92.5,80.6,85.7,85.4,9.7,999.5,1.8,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13744,8/18/2010,91.3,80.7,84.4,89.53,8.2,999.2,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13745,8/19/2010,81.6,78.8,80.4,97.24,8.1,1002.1,1.6,"Rain, Overcast",2010,2010s,,,,,,,,
13746,8/20/2010,87.9,78.8,82.3,94.28,8.1,1004.6,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13747,8/21/2010,84.3,80.5,81.2,96.63,6.9,1001.5,1.4,"Rain, Overcast",2010,2010s,,,,,,,,
13748,8/22/2010,87.3,77,80.8,94.75,11.4,1000.4,1.6,"Rain, Overcast",2010,2010s,,,,,,,,
13749,8/23/2010,91.1,77,82.9,89.01,10.3,1000.3,2.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13750,8/24/2010,87.9,78.9,82.8,88.11,11.7,999.9,1.5,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13751,8/25/2010,87,76.9,81.3,90.28,7.9,1002.4,1.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13752,8/26/2010,90.6,77.1,83.5,84.22,6.9,1003.4,1.4,Partially cloudy,2010,2010s,,,,,,,,
13753,8/27/2010,92.9,81.4,85.4,85.56,6.9,1002.2,1.2,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13754,8/28/2010,94,82.2,85.9,84.61,7.6,1001.6,1.2,Partially cloudy,2010,2010s,,,,,,,,
13755,8/29/2010,93.3,82.4,87.1,79.03,6.9,1000.8,1.3,Partially cloudy,2010,2010s,,,,,,,,
13756,8/30/2010,95.1,81.6,87.5,78.89,9.2,999.7,1.6,Partially cloudy,2010,2010s,,,,,,,,
13757,8/31/2010,91.5,82.4,85.9,81.8,12.5,1000.5,1.9,Partially cloudy,2010,2010s,,,,,,,,
13758,9/1/2010,93.2,81.3,85,87.09,10.1,1002.3,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13759,9/2/2010,93.3,80.6,84.2,87.58,9.2,1003.1,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13760,9/3/2010,92,79.2,82.6,88.47,14.3,1002,1.7,"Rain, Overcast",2010,2010s,,,,,,,,
13761,9/4/2010,87.8,78.8,82.1,88.4,6.9,1000.9,1.6,Overcast,2010,2010s,,,,,,,,
13762,9/5/2010,84.2,76.9,80.2,93.84,9.5,1002.1,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13763,9/6/2010,89.6,78.7,83,89.21,5.8,1001.6,1.5,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13764,9/7/2010,88.5,80.6,83.8,87.83,8.1,1000.4,1.6,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13765,9/8/2010,88.2,78.7,82.4,91.36,10.3,1002.3,2,"Rain, Overcast",2010,2010s,,,,,,,,
13766,9/9/2010,89.6,78.8,82.9,89.14,10.3,1003.1,1.7,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13767,9/10/2010,92.9,80.7,84.7,85.09,11.4,1001.4,2.2,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13768,9/11/2010,87.8,78.7,82.6,89.91,8.2,1001.6,2.3,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13769,9/12/2010,85,77.1,79.5,96.8,5.8,1003.5,2,"Rain, Overcast",2010,2010s,,,,,,,,
13770,9/13/2010,88.9,76.9,80.3,93.71,11.4,1002.8,1.8,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13771,9/14/2010,87.9,76.8,81.4,87.7,9.8,1002.3,1.9,Partially cloudy,2010,2010s,,,,,,,,
13772,9/15/2010,87.8,78.8,81.7,85.63,12.2,1002.9,2,Partially cloudy,2010,2010s,,,,,,,,
13773,9/16/2010,88.2,77,82,83.48,8.1,1003.1,2,Partially cloudy,2010,2010s,,,,,,,,
13774,9/17/2010,89.1,77.1,82.4,80.91,9.2,1002.7,2.4,Partially cloudy,2010,2010s,,,,,,,,
13775,9/18/2010,87.1,75.2,80.2,84.63,9.2,1003.5,2.6,Partially cloudy,2010,2010s,,,,,,,,
13776,9/19/2010,78.8,69.8,73.9,94.08,15.1,1005.1,2.2,"Rain, Overcast",2010,2010s,,,,,,,,
13777,9/20/2010,84.4,72.6,77.4,95.72,9.8,1004.1,2,"Rain, Overcast",2010,2010s,,,,,,,,
13778,9/21/2010,81.1,76.9,78.4,97.56,9.2,1004.6,1.8,"Rain, Overcast",2010,2010s,,,,,,,,
13779,9/22/2010,84.3,76.2,79,94.2,9.2,1004.4,1.4,"Rain, Overcast",2010,2010s,,,,,,,,
13780,9/23/2010,82.4,73.4,77.9,88.78,9.7,1006.1,1.9,Overcast,2010,2010s,,,,,,,,
13781,9/24/2010,89,74.4,80.8,82.17,7.4,1006,2,Partially cloudy,2010,2010s,,,,,,,,
13782,9/25/2010,89.6,75.2,81.7,80.86,10.9,1006.9,2,Partially cloudy,2010,2010s,,,,,,,,
13783,9/26/2010,90,73.3,81.6,77.46,11.9,1008.9,2.1,Clear,2010,2010s,,,,,,,,
13784,9/27/2010,92.2,71.7,81,72.02,13.9,1008.9,2.1,Clear,2010,2010s,,,,,,,,
13785,9/28/2010,93.6,69.8,80.5,66.48,10.8,1008.4,2.6,Clear,2010,2010s,,,,,,,,
13786,9/29/2010,93.3,71.6,81.6,64.4,9.7,1009.7,2.2,Clear,2010,2010s,,,,,,,,
13787,9/30/2010,92.4,71.6,81.8,66.49,11.2,1009.2,2.3,Clear,2010,2010s,,,,,,,,
13788,10/1/2010,93.3,72.4,82.6,68.6,8.7,1008.7,1.9,Clear,2010,2010s,,,,,,,,
13789,10/2/2010,93.3,73.4,82.8,74.28,6.3,1008.2,1.5,Clear,2010,2010s,,,,,,,,
13790,10/3/2010,93.4,75.1,83.6,69.25,6.2,1008.3,1.4,Clear,2010,2010s,,,,,,,,
13791,10/4/2010,93.2,73.4,82.8,67.34,6.6,1007.6,1.7,Clear,2010,2010s,,,,,,,,
13792,10/5/2010,93.3,73.4,82,70.9,9.2,1006.5,1.4,Clear,2010,2010s,,,,,,,,
13793,10/6/2010,92.2,73.4,82.3,72.2,6.9,1006.3,1.5,Clear,2010,2010s,,,,,,,,
13794,10/7/2010,89.6,75.3,81.9,77.51,5.8,1005.9,0.9,Partially cloudy,2010,2010s,,,,,,,,
13795,10/8/2010,91.4,75,82.7,69.19,5.3,1004.7,1.2,Clear,2010,2010s,,,,,,,,
13796,10/9/2010,92.4,73.3,82.1,69.23,9.7,1001.9,1.3,Clear,2010,2010s,,,,,,,,
13797,10/10/2010,93.2,71.7,81.3,59.91,17.2,1002.3,2.3,Clear,2010,2010s,,,,,,,,
13798,10/11/2010,93.3,69.9,81.2,55.61,11.1,1006.4,2.3,Clear,2010,2010s,,,,,,,,
13799,10/12/2010,92.5,69.8,81.6,61.41,11.4,1009.5,2.3,Clear,2010,2010s,,,,,,,,
13800,10/13/2010,91.4,71.6,82.1,61.48,13.9,1009.3,2.3,Clear,2010,2010s,,,,,,,,
13801,10/14/2010,91.8,69.9,80.6,63.34,15.2,1006.8,2.1,Clear,2010,2010s,,,,,,,,
13802,10/15/2010,91.5,70.5,80.8,63.35,6.9,1007.4,1.9,Clear,2010,2010s,,,,,,,,
13803,10/16/2010,92.4,69.9,81.6,66.62,6,1007.2,1.5,Clear,2010,2010s,,,,,,,,
13804,10/17/2010,88.8,75.2,81.8,74.05,10.3,1008.1,2.1,Partially cloudy,2010,2010s,,,,,,,,
13805,10/18/2010,89.6,74.4,81.9,74.34,9.2,1009.3,2.5,Clear,2010,2010s,,,,,,,,
13806,10/19/2010,90.6,73.5,82.5,71.07,5.8,1009.2,1.5,Clear,2010,2010s,,,,,,,,
13807,10/20/2010,90.4,71.5,81.2,71.49,8.1,1008.4,0.9,Clear,2010,2010s,,,,,,,,
13808,10/21/2010,89.4,73.5,80.7,73.79,8.1,1004.6,0.7,Clear,2010,2010s,,,,,,,,
13809,10/22/2010,90.9,69.1,77.8,69.42,12.8,1002.7,1.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13810,10/23/2010,87.2,69.8,76.5,65.76,11.4,1005.4,1.9,Clear,2010,2010s,,,,,,,,
13811,10/24/2010,84.3,66.2,74.3,60.11,12.8,1008,1.7,Clear,2010,2010s,,,,,,,,
13812,10/25/2010,85.8,60,73.2,59.68,8.1,1010.5,1.5,Clear,2010,2010s,,,,,,,,
13813,10/26/2010,86.6,63.7,74.7,58.48,8.1,1012.5,1.2,Clear,2010,2010s,,,,,,,,
13814,10/27/2010,85,62.6,73,58.93,10.3,1013.7,0.9,Clear,2010,2010s,,,,,,,,
13815,10/28/2010,84.9,60.8,73,52.59,11.1,1013.1,1.4,Clear,2010,2010s,,,,,,,,
13816,10/29/2010,84.3,60.9,73.2,58.99,4.7,1014,1.1,Clear,2010,2010s,,,,,,,,
13817,10/30/2010,85.2,64,73.8,61.15,5.8,1015.8,1,Partially cloudy,2010,2010s,,,,,,,,
13818,10/31/2010,84.3,64.1,73.1,66.46,11.4,1015.3,0.8,Clear,2010,2010s,,,,,,,,
13819,11/1/2010,84.3,61.6,71.7,68.52,9.2,1012.5,1,Clear,2010,2010s,,,,,,,,
13820,11/2/2010,84.3,60.9,71.2,68.9,6.9,1013.4,0.9,Clear,2010,2010s,,,,,,,,
13821,11/3/2010,84.4,60.9,71.6,63.83,11.4,1015.1,1,Clear,2010,2010s,,,,,,,,
13822,11/4/2010,84.3,59.1,71.6,62.54,11.4,1014.6,0.8,Clear,2010,2010s,,,,,,,,
13823,11/5/2010,84.3,60.9,72.5,65.89,8.1,1013.9,0.8,Clear,2010,2010s,,,,,,,,
13824,11/6/2010,85.5,61.6,72.1,71.2,4.7,1012.8,0.6,Clear,2010,2010s,,,,,,,,
13825,11/7/2010,86.3,62.7,73,68.55,4.1,1013.4,0.8,Clear,2010,2010s,,,,,,,,
13826,11/8/2010,86.6,63,74.7,66.56,8.1,1014.9,1.1,Clear,2010,2010s,,,,,,,,
13827,11/9/2010,85.8,64.4,74.7,67.42,6.9,1016.8,1.3,Clear,2010,2010s,,,,,,,,
13828,11/10/2010,82.9,62.6,72.1,66.8,8.8,1015,0.7,Clear,2010,2010s,,,,,,,,
13829,11/11/2010,84.9,61.3,71.2,68.08,5.8,1012.3,0.7,Partially cloudy,2010,2010s,,,,,,,,
13830,11/12/2010,84.7,63.7,73.2,62.82,8.1,1009.8,0.8,Clear,2010,2010s,,,,,,,,
13831,11/13/2010,78.8,64.1,70.5,71.09,11.4,1010.9,0.8,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13832,11/14/2010,82.3,65.5,73.1,74.45,8.1,1014.7,0.8,Partially cloudy,2010,2010s,,,,,,,,
13833,11/15/2010,84.3,66.3,73,71.48,6.3,1015.5,0.9,Partially cloudy,2010,2010s,,,,,,,,
13834,11/16/2010,78.9,66.2,71.3,81.58,6.9,1013.4,0.7,Partially cloudy,2010,2010s,,,,,,,,
13835,11/17/2010,77.3,66.2,69.3,84.98,13.6,1013.9,0.8,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13836,11/18/2010,79.1,64.4,70.7,83.28,8.1,1014.2,1.2,Partially cloudy,2010,2010s,,,,,,,,
13837,11/19/2010,80.5,59.1,68.4,71.95,9,1013.2,1,Clear,2010,2010s,,,,,,,,
13838,11/20/2010,76.2,55.5,64,68.02,13.2,1011,1,Clear,2010,2010s,,,,,,,,
13839,11/21/2010,77.8,53.7,65,59.63,13.9,1009.8,1.4,Clear,2010,2010s,,,,,,,,
13840,11/22/2010,74.4,57.7,65.6,68.75,4.7,1011.9,0.8,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13841,11/23/2010,73.5,60.9,66,77.53,9,1013,0.9,Partially cloudy,2010,2010s,,,,,,,,
13842,11/24/2010,70,60.7,64,86.04,5.8,1013.6,1.1,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13843,11/25/2010,70.8,62.6,66.8,92.07,5.2,1013.5,0.8,Partially cloudy,2010,2010s,,,,,,,,
13844,11/26/2010,77,60.5,66,83.96,9.2,1012.5,0.7,Clear,2010,2010s,,,,,,,,
13845,11/27/2010,77.1,55.5,65.6,60.01,9.2,1012.7,1.7,Clear,2010,2010s,,,,,,,,
13846,11/28/2010,76.5,55.5,65.3,56.08,8.7,1014.1,1.9,Clear,2010,2010s,,,,,,,,
13847,11/29/2010,76.1,52.2,62.8,55.41,11.8,1015.9,1.8,Clear,2010,2010s,,,,,,,,
13848,11/30/2010,73.7,50.1,60.2,57.91,9.2,1013.7,1.7,Clear,2010,2010s,,,,,,,,
13849,12/1/2010,74.9,50.1,60.3,62.5,5.8,1013.9,1.7,Clear,2010,2010s,,,,,,,,
13850,12/2/2010,73.4,51.1,61.3,62.7,8.1,1015.7,1.2,Clear,2010,2010s,,,,,,,,
13851,12/3/2010,72,49.7,59.7,69.03,8.1,1016.7,0.9,Clear,2010,2010s,,,,,,,,
13852,12/4/2010,70.3,49.3,59,74.24,5.8,1015.1,0.7,Clear,2010,2010s,,,,,,,,
13853,12/5/2010,72,49,58.9,74.22,4.7,1014.2,0.6,Clear,2010,2010s,,,,,,,,
13854,12/6/2010,74.1,49.3,60.1,73.47,4.7,1015.3,0.6,Clear,2010,2010s,,,,,,,,
13855,12/7/2010,72.8,48.2,59.4,77.23,5.8,1015.2,0.5,Clear,2010,2010s,,,,,,,,
13856,12/8/2010,72.8,48.2,58.2,75.5,8.1,1012.6,0.6,Clear,2010,2010s,,,,,,,,
13857,12/9/2010,71.7,50.1,59.9,70.7,13.9,1011.6,0.8,Partially cloudy,2010,2010s,,,,,,,,
13858,12/10/2010,68.1,50.1,57.8,62.91,9.2,1011.1,1,Clear,2010,2010s,,,,,,,,
13859,12/11/2010,67.5,44.7,55.4,61.13,11.4,1010,1.3,Clear,2010,2010s,,,,,,,,
13860,12/12/2010,72.1,46.4,57.2,64.24,13.2,1008.1,1.6,Clear,2010,2010s,,,,,,,,
13861,12/13/2010,75.2,47.9,59.4,62.69,6.9,1011.9,1.2,Clear,2010,2010s,,,,,,,,
13862,12/14/2010,72.9,46.7,58,65.3,10.3,1014.8,1.3,Clear,2010,2010s,,,,,,,,
13863,12/15/2010,71.9,46.4,58.1,66.06,10.3,1014.7,1.5,Clear,2010,2010s,,,,,,,,
13864,12/16/2010,73.6,47.2,59.3,69.05,8.1,1015.2,1.1,Clear,2010,2010s,,,,,,,,
13865,12/17/2010,75.3,49.3,61.3,66.46,6.9,1015.2,1.4,Clear,2010,2010s,,,,,,,,
13866,12/18/2010,69.3,46.5,57.8,73.09,9.8,1015.6,0.8,Clear,2010,2010s,,,,,,,,
13867,12/19/2010,70.1,46.5,56.6,69.26,13.2,1019.3,0.9,Clear,2010,2010s,,,,,,,,
13868,12/20/2010,71.6,42.9,56,64.26,15.8,1018.1,1.3,Clear,2010,2010s,,,,,,,,
13869,12/21/2010,68.5,44.7,55.2,66.39,9.2,1014.9,1.3,Clear,2010,2010s,,,,,,,,
13870,12/22/2010,74.5,44.2,58.2,64.89,5.8,1010.8,0.9,Clear,2010,2010s,,,,,,,,
13871,12/23/2010,73.4,47.7,59.1,64.91,10.3,1011.5,0.9,Clear,2010,2010s,,,,,,,,
13872,12/24/2010,74.3,47.3,59.8,69.04,5.8,1013.8,0.8,Clear,2010,2010s,,,,,,,,
13873,12/25/2010,63.6,48.1,54.2,87.93,6.6,1014.2,0.4,Clear,2010,2010s,,,,,,,,
13874,12/26/2010,64,44.6,51.9,93.98,5.8,1015.6,0.2,Clear,2010,2010s,,,,,,,,
13875,12/27/2010,66.3,42.8,52.1,83.76,6.9,1016.1,0.4,Clear,2010,2010s,,,,,,,,
13876,12/28/2010,59.1,47.5,53.2,92.91,7.1,1016.5,0.2,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13877,12/29/2010,66.3,50.1,57.8,89.34,4.7,1015.4,0.4,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13878,12/30/2010,65.5,57,60.1,91.89,11.4,1012.6,0.6,"Rain, Partially cloudy",2010,2010s,,,,,,,,
13879,12/31/2010,60.8,50.1,55.6,90.16,12.8,1013.6,1.2,Partially cloudy,2010,2010s,,,,,,,,
13880,1/1/2011,60.8,46.5,51.8,89.48,13.5,1015.8,0.9,Partially cloudy,2011,2010s,,,,,,,,
13881,1/2/2011,55.4,46.4,50.7,84.61,12.8,1015.8,1.5,Partially cloudy,2011,2010s,,,,,,,,
13882,1/3/2011,57.2,45.8,51.2,76.65,8.1,1018.8,1.1,Partially cloudy,2011,2010s,,,,,,,,
13883,1/4/2011,53.9,40.2,46.4,88.37,9.8,1018.5,0.7,Partially cloudy,2011,2010s,,,,,,,,
13884,1/5/2011,53.5,41.1,46,87.96,10.4,1017.7,0.9,Partially cloudy,2011,2010s,,,,,,,,
13885,1/6/2011,56.6,42.9,47,87.73,8.3,1018.5,0.6,Clear,2011,2010s,,,,,,,,
13886,1/7/2011,59.1,40,47.5,87.21,6.9,1016.9,0.4,Clear,2011,2010s,,,,,,,,
13887,1/8/2011,55.5,39.3,45.8,93.19,9.2,1015.4,0.2,Clear,2011,2010s,,,,,,,,
13888,1/9/2011,50,42.5,45.7,96.17,9.2,1016.7,0.4,Partially cloudy,2011,2010s,,,,,,,,
13889,1/10/2011,57.9,42.6,48.3,84.4,13.9,1016,0.8,Partially cloudy,2011,2010s,,,,,,,,
